recv_iso,t_rel_s,state,nav_prev,nav_curr,nav_next,nav_step,s1,s2,s3,s4,s6,r1,r2,r3,r4,r6,pos,err,corr,kp,ki,kd,arah
2026-08-25T15:07:28.564,42.875,IDLE,-,-,-,0,0,0,0,0,0,3897,4019,3944,3943,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:28.613,42.938,IDLE,-,-,-,0,0,0,0,0,0,3893,4027,3952,3928,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:28.661,42.985,IDLE,-,-,-,0,0,0,0,0,0,3893,4027,3956,3946,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:28.716,43.032,IDLE,-,-,-,0,0,0,0,0,0,3924,4047,3979,3965,3492,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:28.785,43.11,IDLE,-,-,-,0,0,0,0,0,0,3919,4042,3971,3964,3491,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:28.822,43.141,IDLE,-,-,-,0,0,0,0,0,0,3924,4044,3980,3975,3501,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:28.877,43.188,IDLE,-,-,-,0,0,0,0,0,0,3918,4042,3979,3981,3495,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:28.938,43.25,IDLE,-,-,-,0,0,0,0,0,0,3917,4048,3967,3966,3486,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:28.993,43.313,IDLE,-,-,-,0,0,0,0,0,0,3918,4044,3977,3964,3493,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.056,43.375,IDLE,-,-,-,0,0,0,0,0,0,3921,4041,3975,3972,3497,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.083,43.407,IDLE,-,-,-,0,0,0,0,0,0,3915,4043,3969,3969,3490,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.160,43.485,IDLE,-,-,-,0,0,0,0,0,0,3916,4043,3969,3964,3490,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.211,43.532,IDLE,-,-,-,0,0,0,0,0,0,3904,4030,3963,3967,3482,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.249,43.563,IDLE,-,-,-,0,0,0,0,0,0,3888,4014,3939,3934,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.312,43.625,IDLE,-,-,-,0,0,0,0,0,0,3895,4024,3952,3950,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.354,43.672,IDLE,-,-,-,0,0,0,0,0,0,3881,4014,3944,3951,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.411,43.735,IDLE,-,-,-,0,0,0,0,0,0,3897,4021,3944,3940,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:07:29.468,43.782,IDLE,-,-,-,0,0,0,0,0,0,3885,4017,3940,3933,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
