recv_iso,t_rel_s,state,nav_prev,nav_curr,nav_next,nav_step,s1,s2,s3,s4,s6,r1,r2,r3,r4,r6,pos,err,corr,kp,ki,kd,arah
2026-08-25T15:08:49.290,44.406,IDLE,-,-,-,0,0,0,0,0,0,3894,4016,3942,3945,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.344,44.453,IDLE,-,-,-,0,0,0,0,0,0,3882,4010,3943,3946,3469,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.387,44.5,IDLE,-,-,-,0,0,0,0,0,0,3884,4015,3946,3940,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.447,44.562,IDLE,-,-,-,0,0,0,0,0,0,3887,4009,3942,3943,3464,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.493,44.609,IDLE,-,-,-,0,0,0,0,0,0,3889,4022,3942,3951,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.560,44.671,IDLE,-,-,-,0,0,0,0,0,0,3915,4042,3965,3967,3498,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.604,44.718,IDLE,-,-,-,0,0,0,0,0,0,3912,4045,3965,3967,3495,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.674,44.781,IDLE,-,-,-,0,0,0,0,0,0,3914,4040,3967,3972,3497,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.713,44.828,IDLE,-,-,-,0,0,0,0,0,0,3917,4039,3958,3970,3491,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.755,44.875,IDLE,-,-,-,0,0,0,0,0,0,3912,4040,3970,3976,3497,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.819,44.937,IDLE,-,-,-,0,0,0,0,0,0,3909,4041,3970,3977,3495,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.875,44.984,IDLE,-,-,-,0,0,0,0,0,0,3918,4038,3973,3965,3498,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.926,45.046,IDLE,-,-,-,0,0,0,0,0,0,3915,4039,3957,3962,3493,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:49.976,45.093,IDLE,-,-,-,0,0,0,0,0,0,3915,4036,3964,3969,3497,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.030,45.14,IDLE,-,-,-,0,0,0,0,0,0,3905,4025,3951,3950,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.080,45.187,IDLE,-,-,-,0,0,0,0,0,0,3885,4011,3929,3941,3465,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.129,45.25,IDLE,-,-,-,0,0,0,0,0,0,3893,4015,3935,3938,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.182,45.296,IDLE,-,-,-,0,0,0,0,0,0,3881,4012,3928,3934,3464,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.252,45.359,IDLE,-,-,-,0,0,0,0,0,0,3891,4017,3951,3953,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.303,45.421,IDLE,-,-,-,0,0,0,0,0,0,3881,4009,3922,3937,3465,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.391,45.5,IDLE,-,-,-,0,0,0,0,0,0,3892,4021,3950,3946,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.422,45.531,IDLE,-,-,-,0,0,0,0,0,0,3891,4019,3946,3952,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.473,45.593,IDLE,-,-,-,0,0,0,0,0,0,3892,4023,3938,3951,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.526,45.64,IDLE,-,-,-,0,0,0,0,0,0,3892,4020,3941,3943,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.573,45.687,IDLE,-,-,-,0,0,0,0,0,0,3893,4018,3951,3955,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.618,45.734,IDLE,-,-,-,0,0,0,0,0,0,3897,4018,3934,3953,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.660,45.781,IDLE,-,-,-,0,0,0,0,0,0,3890,4015,3927,3948,3468,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.727,45.843,IDLE,-,-,-,0,0,0,0,0,0,3891,4018,3944,3940,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.806,45.921,IDLE,-,-,-,0,0,0,0,0,0,3884,4014,3939,3949,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.826,45.937,IDLE,-,-,-,0,0,0,0,0,0,3893,4018,3942,3941,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.895,46.015,IDLE,-,-,-,0,0,0,0,0,0,3882,4012,3929,3932,3463,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.926,46.046,IDLE,-,-,-,0,0,0,0,0,0,3895,4015,3951,3955,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:50.986,46.093,IDLE,-,-,-,0,0,0,0,0,0,3878,4014,3931,3929,3463,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.055,46.171,IDLE,-,-,-,0,0,0,0,0,0,3891,4017,3940,3945,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.110,46.218,IDLE,-,-,-,0,0,0,0,0,0,3884,4012,3932,3937,3463,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.139,46.25,IDLE,-,-,-,0,0,0,0,0,0,3892,4017,3941,3952,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.193,46.312,IDLE,-,-,-,0,0,0,0,0,0,3887,4011,3929,3932,3466,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.255,46.375,IDLE,-,-,-,0,0,0,0,0,0,3892,4017,3949,3937,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.304,46.421,IDLE,-,-,-,0,0,0,0,0,0,3884,4006,3940,3945,3467,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.346,46.453,IDLE,-,-,-,0,0,0,0,0,0,3895,4015,3944,3951,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.408,46.515,IDLE,-,-,-,0,0,0,0,0,0,3885,4010,3928,3935,3459,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.491,46.609,IDLE,-,-,-,0,0,0,0,0,0,3891,4019,3948,3943,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.513,46.625,IDLE,-,-,-,0,0,0,0,0,0,3882,4014,3939,3944,3469,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.583,46.703,IDLE,-,-,-,0,0,0,0,0,0,3893,4019,3948,3942,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.644,46.765,IDLE,-,-,-,0,0,0,0,0,0,3880,4013,3945,3943,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.672,46.781,IDLE,-,-,-,0,0,0,0,0,0,3896,4019,3948,3947,3482,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.735,46.843,IDLE,-,-,-,0,0,0,0,0,0,3889,4021,3952,3955,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.782,46.89,IDLE,-,-,-,0,0,0,0,0,0,3894,4018,3952,3953,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.914,47.031,IDLE,-,-,-,0,0,0,0,0,0,3893,4020,3941,3947,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.977,47.093,IDLE,-,-,-,0,0,0,0,0,0,3887,4025,3948,3942,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:51.978,47.093,IDLE,-,-,-,0,0,0,0,0,0,3890,4025,3944,3960,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.007,47.125,IDLE,-,-,-,0,0,0,0,0,0,3892,4011,3944,3947,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.101,47.218,IDLE,-,-,-,0,0,0,0,0,0,3893,4026,3946,3945,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.122,47.234,IDLE,-,-,-,0,0,0,0,0,0,3889,4020,3937,3933,3468,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.163,47.281,IDLE,-,-,-,0,0,0,0,0,0,3889,4017,3941,3945,3469,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.209,47.328,IDLE,-,-,-,0,0,0,0,0,0,3885,4011,3935,3939,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.266,47.375,IDLE,-,-,-,0,0,0,0,0,0,3893,4013,3940,3947,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.308,47.421,IDLE,-,-,-,0,0,0,0,0,0,3892,4009,3937,3943,3468,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.359,47.468,IDLE,-,-,-,0,0,0,0,0,0,3890,4024,3948,3945,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.469,47.578,IDLE,-,-,-,0,0,0,0,0,0,3879,4007,3924,3936,3463,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.505,47.625,IDLE,-,-,-,0,0,0,0,0,0,3892,4020,3943,3945,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.539,47.656,IDLE,-,-,-,0,0,0,0,0,0,3882,4010,3938,3949,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.633,47.75,IDLE,-,-,-,0,0,0,0,0,0,3889,4014,3943,3947,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.633,47.75,IDLE,-,-,-,0,0,0,0,0,0,3880,4010,3934,3929,3466,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.739,47.859,IDLE,-,-,-,0,0,0,0,0,0,3893,4019,3946,3948,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.760,47.875,IDLE,-,-,-,0,0,0,0,0,0,3887,4009,3940,3946,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.783,47.89,IDLE,-,-,-,0,0,0,0,0,0,3899,4019,3952,3953,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.855,47.968,IDLE,-,-,-,0,0,0,0,0,0,3888,4014,3949,3947,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.903,48.015,IDLE,-,-,-,0,0,0,0,0,0,3900,4023,3948,3961,3483,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:52.954,48.062,IDLE,-,-,-,0,0,0,0,0,0,3885,4010,3935,3937,3467,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.015,48.125,IDLE,-,-,-,0,0,0,0,0,0,3899,4020,3951,3961,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.050,48.156,IDLE,-,-,-,0,0,0,0,0,0,3883,4018,3931,3952,3467,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.116,48.234,IDLE,-,-,-,0,0,0,0,0,0,3894,4018,3952,3958,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.160,48.281,IDLE,-,-,-,0,0,0,0,0,0,3882,4011,3926,3939,3464,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.223,48.343,IDLE,-,-,-,0,0,0,0,0,0,3890,4020,3940,3946,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.274,48.39,IDLE,-,-,-,0,0,0,0,0,0,3889,4010,3929,3943,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.311,48.421,IDLE,-,-,-,0,0,0,0,0,0,3894,4012,3930,3948,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.366,48.484,IDLE,-,-,-,0,0,0,0,0,0,3887,4013,3943,3951,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.423,48.531,IDLE,-,-,-,0,0,0,0,0,0,3893,4021,3947,3955,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.469,48.578,IDLE,-,-,-,0,0,0,0,0,0,3890,4020,3946,3958,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.552,48.671,IDLE,-,-,-,0,0,0,0,0,0,3890,4018,3938,3941,3468,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.763,48.875,IDLE,-,-,-,0,0,0,0,0,0,3881,4014,3931,3937,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.763,48.875,IDLE,-,-,-,0,0,0,0,0,0,3891,4016,3942,3952,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.769,48.89,IDLE,-,-,-,0,0,0,0,0,0,3896,4020,3951,3945,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.771,48.89,IDLE,-,-,-,0,0,0,0,0,0,3890,4018,3938,3942,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.798,48.906,IDLE,-,-,-,0,0,0,0,0,0,3883,4014,3952,3953,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.897,49.015,IDLE,-,-,-,0,0,0,0,0,0,3892,4019,3947,3952,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.904,49.015,IDLE,-,-,-,0,0,0,0,0,0,3890,4021,3953,3949,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:53.964,49.078,IDLE,-,-,-,0,0,0,0,0,0,3891,4018,3936,3952,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.012,49.125,IDLE,-,-,-,0,0,0,0,0,0,3895,4018,3938,3946,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.061,49.171,IDLE,-,-,-,0,0,0,0,0,0,3888,4017,3942,3941,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.123,49.234,IDLE,-,-,-,0,0,0,0,0,0,3894,4028,3959,3947,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.169,49.281,IDLE,-,-,-,0,0,0,0,0,0,3888,4014,3949,3946,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.222,49.328,IDLE,-,-,-,0,0,0,0,0,0,3892,4022,3949,3948,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.274,49.39,IDLE,-,-,-,0,0,0,0,0,0,3890,4015,3946,3951,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.331,49.453,IDLE,-,-,-,0,0,0,0,0,0,3893,4021,3948,3952,3480,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.385,49.5,IDLE,-,-,-,0,0,0,0,0,0,3894,4018,3934,3938,3467,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.433,49.546,IDLE,-,-,-,0,0,0,0,0,0,3890,4020,3945,3958,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.496,49.609,IDLE,-,-,-,0,0,0,0,0,0,3887,4009,3942,3947,3473,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.552,49.671,IDLE,-,-,-,0,0,0,0,0,0,3899,4022,3951,3960,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.597,49.718,IDLE,-,-,-,0,0,0,0,0,0,3884,4009,3944,3943,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.643,49.75,IDLE,-,-,-,0,0,0,0,0,0,3894,4022,3951,3952,3482,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.693,49.812,IDLE,-,-,-,0,0,0,0,0,0,3886,4013,3941,3937,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.755,49.875,IDLE,-,-,-,0,0,0,0,0,0,3891,4026,3950,3942,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.807,49.921,IDLE,-,-,-,0,0,0,0,0,0,3887,4012,3935,3935,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.859,49.968,IDLE,-,-,-,0,0,0,0,0,0,3896,4023,3953,3944,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:54.910,50.031,IDLE,-,-,-,0,0,0,0,0,0,3887,4010,3929,3937,3464,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.013,50.125,IDLE,-,-,-,0,0,0,0,0,0,3890,4019,3941,3950,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.016,50.125,IDLE,-,-,-,0,0,0,0,0,0,3893,4009,3948,3943,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.075,50.187,IDLE,-,-,-,0,0,0,0,0,0,3918,4040,3978,3964,3499,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.116,50.234,IDLE,-,-,-,0,0,0,0,0,0,3918,4046,3974,3974,3501,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.213,50.328,IDLE,-,-,-,0,0,0,0,0,0,3914,4040,3961,3967,3490,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.242,50.359,IDLE,-,-,-,0,0,0,0,0,0,3924,4042,3966,3969,3497,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.291,50.406,IDLE,-,-,-,0,0,0,0,0,0,3914,4042,3969,3966,3492,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.337,50.453,IDLE,-,-,-,0,0,0,0,0,0,3921,4040,3967,3978,3498,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.389,50.5,IDLE,-,-,-,0,0,0,0,0,0,3916,4040,3974,3975,3499,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.438,50.546,IDLE,-,-,-,0,0,0,0,0,0,3917,4041,3968,3974,3492,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.511,50.625,IDLE,-,-,-,0,0,0,0,0,0,3913,4044,3959,3970,3490,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.550,50.671,IDLE,-,-,-,0,0,0,0,0,0,3898,4031,3954,3951,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.608,50.718,IDLE,-,-,-,0,0,0,0,0,0,3889,4019,3936,3944,3469,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.666,50.781,IDLE,-,-,-,0,0,0,0,0,0,3892,4022,3942,3956,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.708,50.828,IDLE,-,-,-,0,0,0,0,0,0,3884,4015,3939,3941,3469,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.768,50.875,IDLE,-,-,-,0,0,0,0,0,0,3891,4017,3947,3959,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.808,50.921,IDLE,-,-,-,0,0,0,0,0,0,3883,4022,3944,3954,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.868,50.984,IDLE,-,-,-,0,0,0,0,0,0,3891,4018,3956,3959,3482,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.925,51.046,IDLE,-,-,-,0,0,0,0,0,0,3888,4016,3948,3957,3476,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:55.985,51.093,IDLE,-,-,-,0,0,0,0,0,0,3897,4016,3951,3948,3482,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.034,51.14,IDLE,-,-,-,0,0,0,0,0,0,3893,4016,3947,3948,3477,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.075,51.187,IDLE,-,-,-,0,0,0,0,0,0,3894,4016,3938,3949,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.139,51.25,IDLE,-,-,-,0,0,0,0,0,0,3888,4019,3942,3946,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.193,51.312,IDLE,-,-,-,0,0,0,0,0,0,3890,4018,3942,3945,3469,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.238,51.359,MANUAL,-,-,-,0,0,0,0,0,0,3892,4019,3953,3961,3481,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.291,51.406,MANUAL,-,-,-,0,0,0,0,0,0,3891,4014,3935,3942,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.345,51.453,MANUAL,-,-,-,0,0,0,0,0,0,3896,4021,3953,3943,3472,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.399,51.515,MANUAL,-,-,-,0,0,0,0,0,0,3897,4014,3953,3956,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.449,51.562,MANUAL,-,-,-,0,0,0,0,0,0,3890,4018,3940,3950,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.528,51.64,MANUAL,-,-,-,0,0,0,0,0,0,3894,4011,3937,3945,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.553,51.671,MANUAL,-,-,-,0,0,0,0,0,0,3891,4018,3945,3946,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.609,51.718,MANUAL,-,-,-,0,0,0,0,0,0,3892,4020,3938,3950,3479,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.656,51.765,MANUAL,-,-,-,0,0,0,0,0,0,3895,4021,3941,3947,3470,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.721,51.828,MANUAL,-,-,-,0,0,0,0,0,0,3880,4016,3938,3938,3467,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.780,51.89,MANUAL,-,-,-,0,0,0,0,0,0,3893,4023,3939,3954,3478,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.831,51.953,MANUAL,-,-,-,0,0,0,0,0,0,3891,4012,3946,3944,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.886,52.0,MANUAL,-,-,-,0,0,0,0,0,0,3894,4018,3939,3950,3471,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.944,52.062,MANUAL,-,-,-,0,0,0,0,0,0,3888,4007,3926,3939,3465,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:56.983,52.093,MANUAL,-,-,-,0,0,0,0,0,0,3893,4027,3952,3951,3475,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
2026-08-25T15:08:57.046,52.156,MANUAL,-,-,-,0,0,0,0,0,0,3889,4018,3951,3945,3474,0.0,0.0,0.0,30.0,0.01,15.0,TIDAK ADA GARIS
